schedule_id,doctor_id,shift_date,shift_start,shift_end
SCH0114820,DOC0395,9/19/2024,8:00,14:00
SCH0114821,DOC0395,9/21/2024,14:00,20:00
SCH0114822,DOC0395,9/22/2024,8:00,14:00
SCH0114823,DOC0395,9/22/2024,20:00,8:00
SCH0114824,DOC0395,9/24/2024,14:00,20:00
SCH0114825,DOC0395,9/25/2024,20:00,8:00
SCH0114826,DOC0395,9/26/2024,8:00,14:00
SCH0114827,DOC0395,9/27/2024,20:00,8:00
SCH0114828,DOC0395,9/28/2024,14:00,20:00
SCH0114829,DOC0395,9/28/2024,8:00,14:00
SCH0114830,DOC0395,9/30/2024,20:00,8:00
SCH0114831,DOC0395,10/1/2024,8:00,14:00
SCH0114832,DOC0395,10/1/2024,14:00,20:00
SCH0114833,DOC0395,10/2/2024,20:00,8:00
SCH0114834,DOC0395,10/4/2024,14:00,20:00
SCH0114835,DOC0395,10/8/2024,14:00,20:00
SCH0114836,DOC0395,10/10/2024,8:00,14:00
SCH0114837,DOC0395,10/12/2024,14:00,20:00
SCH0114838,DOC0395,10/13/2024,8:00,14:00
SCH0114839,DOC0395,10/14/2024,8:00,14:00
SCH0114840,DOC0395,10/15/2024,14:00,20:00
SCH0114841,DOC0395,10/16/2024,8:00,14:00
SCH0114842,DOC0395,10/19/2024,20:00,8:00
SCH0114843,DOC0395,10/20/2024,14:00,20:00
SCH0114844,DOC0395,10/21/2024,20:00,8:00
SCH0114845,DOC0395,10/22/2024,14:00,20:00
SCH0114846,DOC0395,10/24/2024,14:00,20:00
SCH0114847,DOC0395,10/25/2024,14:00,20:00
SCH0114848,DOC0395,10/25/2024,20:00,8:00
SCH0114849,DOC0395,10/26/2024,8:00,14:00
SCH0114850,DOC0395,10/27/2024,20:00,8:00
SCH0114851,DOC0395,10/27/2024,8:00,14:00
SCH0114852,DOC0395,10/29/2024,8:00,14:00
SCH0114853,DOC0395,10/31/2024,14:00,20:00
SCH0114854,DOC0395,11/2/2024,20:00,8:00
SCH0114855,DOC0395,11/3/2024,20:00,8:00
SCH0114856,DOC0395,11/3/2024,8:00,14:00
SCH0114857,DOC0395,11/4/2024,20:00,8:00
SCH0114858,DOC0395,11/6/2024,8:00,14:00
SCH0114859,DOC0395,11/6/2024,14:00,20:00
SCH0114860,DOC0395,11/7/2024,20:00,8:00
SCH0114861,DOC0395,11/7/2024,14:00,20:00
SCH0114862,DOC0395,11/9/2024,8:00,14:00
SCH0114863,DOC0395,11/11/2024,14:00,20:00
SCH0114864,DOC0395,11/11/2024,8:00,14:00
SCH0114865,DOC0395,11/14/2024,20:00,8:00
SCH0114866,DOC0395,11/15/2024,8:00,14:00
SCH0114867,DOC0395,11/17/2024,8:00,14:00
SCH0114868,DOC0395,11/18/2024,8:00,14:00
SCH0114869,DOC0395,11/20/2024,20:00,8:00
SCH0114870,DOC0395,11/23/2024,20:00,8:00
SCH0114871,DOC0395,11/24/2024,14:00,20:00
SCH0114872,DOC0395,11/25/2024,14:00,20:00
SCH0114873,DOC0395,11/26/2024,14:00,20:00
SCH0114874,DOC0395,11/27/2024,20:00,8:00
SCH0114875,DOC0395,11/28/2024,14:00,20:00
SCH0114876,DOC0395,12/3/2024,20:00,8:00
SCH0114877,DOC0395,12/4/2024,8:00,14:00
SCH0114878,DOC0395,12/6/2024,20:00,8:00
SCH0114879,DOC0395,12/7/2024,8:00,14:00
SCH0114880,DOC0395,12/11/2024,20:00,8:00
SCH0114881,DOC0395,12/12/2024,20:00,8:00
SCH0114882,DOC0395,12/13/2024,8:00,14:00
SCH0114883,DOC0395,12/14/2024,20:00,8:00
SCH0114884,DOC0395,12/16/2024,20:00,8:00
SCH0114885,DOC0395,12/19/2024,14:00,20:00
SCH0114886,DOC0395,12/19/2024,20:00,8:00
SCH0114887,DOC0395,12/23/2024,14:00,20:00
SCH0114888,DOC0395,12/24/2024,14:00,20:00
SCH0114889,DOC0395,12/25/2024,20:00,8:00
SCH0114890,DOC0395,12/26/2024,14:00,20:00
SCH0114891,DOC0395,12/27/2024,8:00,14:00
SCH0114892,DOC0395,12/30/2024,20:00,8:00
SCH0114893,DOC0395,12/30/2024,8:00,14:00
SCH0114894,DOC0395,1/1/2025,8:00,14:00
SCH0114895,DOC0395,1/3/2025,20:00,8:00
SCH0114896,DOC0395,1/3/2025,8:00,14:00
SCH0114897,DOC0395,1/4/2025,20:00,8:00
SCH0114898,DOC0395,1/4/2025,14:00,20:00
SCH0114899,DOC0395,1/7/2025,14:00,20:00
SCH0114900,DOC0395,1/8/2025,8:00,14:00
SCH0114901,DOC0395,1/9/2025,20:00,8:00
SCH0114902,DOC0395,1/9/2025,8:00,14:00
SCH0114903,DOC0395,1/10/2025,8:00,14:00
SCH0114904,DOC0395,1/11/2025,20:00,8:00
SCH0114905,DOC0395,1/12/2025,14:00,20:00
SCH0114906,DOC0395,1/13/2025,14:00,20:00
SCH0114907,DOC0395,1/15/2025,8:00,14:00
SCH0114908,DOC0395,1/16/2025,14:00,20:00
SCH0114909,DOC0395,1/18/2025,14:00,20:00
SCH0114910,DOC0395,1/21/2025,8:00,14:00
SCH0114911,DOC0395,1/21/2025,20:00,8:00
SCH0114912,DOC0395,1/23/2025,8:00,14:00
SCH0114913,DOC0395,1/24/2025,20:00,8:00
SCH0114914,DOC0395,1/25/2025,20:00,8:00
SCH0114915,DOC0395,1/26/2025,8:00,14:00
SCH0114916,DOC0395,1/27/2025,20:00,8:00
SCH0114917,DOC0395,1/28/2025,14:00,20:00
SCH0114918,DOC0395,1/29/2025,8:00,14:00
SCH0114919,DOC0395,1/29/2025,14:00,20:00
SCH0114920,DOC0395,1/30/2025,20:00,8:00
SCH0114921,DOC0395,2/1/2025,8:00,14:00
SCH0114922,DOC0395,2/2/2025,14:00,20:00
SCH0114923,DOC0395,2/4/2025,8:00,14:00
SCH0114924,DOC0395,2/5/2025,14:00,20:00
SCH0114925,DOC0395,2/9/2025,8:00,14:00
SCH0114926,DOC0395,2/11/2025,8:00,14:00
SCH0114927,DOC0395,2/12/2025,20:00,8:00
SCH0114928,DOC0395,2/13/2025,20:00,8:00
SCH0114929,DOC0395,2/13/2025,14:00,20:00
SCH0114930,DOC0395,2/14/2025,14:00,20:00
SCH0114931,DOC0395,2/14/2025,8:00,14:00
SCH0114932,DOC0395,2/16/2025,14:00,20:00
SCH0114933,DOC0395,2/16/2025,8:00,14:00
SCH0114934,DOC0395,2/17/2025,20:00,8:00
SCH0114935,DOC0395,2/18/2025,8:00,14:00
SCH0114936,DOC0395,2/19/2025,8:00,14:00
SCH0114937,DOC0395,2/19/2025,14:00,20:00
SCH0114938,DOC0395,2/22/2025,20:00,8:00
SCH0114939,DOC0395,2/23/2025,8:00,14:00
SCH0114940,DOC0395,2/28/2025,8:00,14:00
SCH0114941,DOC0395,3/2/2025,20:00,8:00
SCH0114942,DOC0395,3/3/2025,20:00,8:00
SCH0114943,DOC0395,3/5/2025,20:00,8:00
SCH0114944,DOC0395,3/6/2025,20:00,8:00
SCH0114945,DOC0395,3/8/2025,14:00,20:00
SCH0114946,DOC0395,3/10/2025,20:00,8:00
SCH0114947,DOC0395,3/11/2025,20:00,8:00
SCH0114948,DOC0395,3/12/2025,8:00,14:00
SCH0114949,DOC0395,3/15/2025,8:00,14:00
SCH0114950,DOC0395,3/17/2025,20:00,8:00
SCH0114951,DOC0395,3/19/2025,20:00,8:00
SCH0114952,DOC0395,3/20/2025,14:00,20:00
SCH0114953,DOC0395,3/21/2025,20:00,8:00
SCH0114954,DOC0395,3/21/2025,14:00,20:00
SCH0114955,DOC0395,3/22/2025,20:00,8:00
SCH0114956,DOC0395,3/23/2025,14:00,20:00
SCH0114957,DOC0395,3/26/2025,8:00,14:00
SCH0114958,DOC0395,3/27/2025,20:00,8:00
SCH0114959,DOC0395,3/28/2025,14:00,20:00
SCH0114960,DOC0395,3/29/2025,14:00,20:00
SCH0114961,DOC0395,4/1/2025,8:00,14:00
SCH0114962,DOC0395,4/3/2025,14:00,20:00
SCH0114963,DOC0395,4/4/2025,20:00,8:00
SCH0114964,DOC0395,4/5/2025,8:00,14:00
SCH0114965,DOC0395,4/6/2025,8:00,14:00
SCH0114966,DOC0395,4/7/2025,14:00,20:00
SCH0114967,DOC0395,4/10/2025,20:00,8:00
SCH0114968,DOC0395,4/11/2025,8:00,14:00
SCH0114969,DOC0395,4/12/2025,8:00,14:00
SCH0114970,DOC0395,4/13/2025,14:00,20:00
SCH0114971,DOC0395,4/14/2025,14:00,20:00
SCH0114972,DOC0395,4/15/2025,8:00,14:00
SCH0114973,DOC0395,4/16/2025,14:00,20:00
SCH0114974,DOC0395,4/19/2025,20:00,8:00
SCH0114975,DOC0395,4/21/2025,8:00,14:00
SCH0114976,DOC0395,4/22/2025,14:00,20:00
SCH0114977,DOC0395,4/25/2025,20:00,8:00
SCH0114978,DOC0395,4/26/2025,14:00,20:00
SCH0114979,DOC0395,4/28/2025,20:00,8:00
SCH0114980,DOC0395,4/30/2025,20:00,8:00
SCH0114981,DOC0395,5/1/2025,14:00,20:00
SCH0114982,DOC0395,5/2/2025,14:00,20:00
SCH0114983,DOC0395,5/3/2025,20:00,8:00
SCH0114984,DOC0395,5/4/2025,8:00,14:00
SCH0114985,DOC0395,5/5/2025,14:00,20:00
SCH0114986,DOC0395,5/6/2025,8:00,14:00
SCH0114987,DOC0395,5/7/2025,20:00,8:00
SCH0114988,DOC0396,5/10/2024,8:00,14:00
SCH0114989,DOC0396,5/11/2024,20:00,8:00
SCH0114990,DOC0396,5/12/2024,14:00,20:00
SCH0114991,DOC0396,5/15/2024,8:00,14:00
SCH0114992,DOC0396,5/15/2024,14:00,20:00
SCH0114993,DOC0396,5/16/2024,8:00,14:00
SCH0114994,DOC0396,5/17/2024,8:00,14:00
SCH0114995,DOC0396,5/18/2024,20:00,8:00
SCH0114996,DOC0396,5/19/2024,8:00,14:00
SCH0114997,DOC0396,5/20/2024,14:00,20:00
SCH0114998,DOC0396,5/21/2024,20:00,8:00
SCH0114999,DOC0396,5/22/2024,14:00,20:00
SCH0115000,DOC0396,5/24/2024,20:00,8:00
SCH0115001,DOC0396,5/26/2024,8:00,14:00
SCH0115002,DOC0396,5/31/2024,20:00,8:00
SCH0115003,DOC0396,6/4/2024,14:00,20:00
SCH0115004,DOC0396,6/5/2024,14:00,20:00
SCH0115005,DOC0396,6/7/2024,8:00,14:00
SCH0115006,DOC0396,6/8/2024,14:00,20:00
SCH0115007,DOC0396,6/10/2024,20:00,8:00
SCH0115008,DOC0396,6/11/2024,14:00,20:00
SCH0115009,DOC0396,6/14/2024,8:00,14:00
SCH0115010,DOC0396,6/15/2024,14:00,20:00
SCH0115011,DOC0396,6/16/2024,14:00,20:00
SCH0115012,DOC0396,6/18/2024,8:00,14:00
SCH0115013,DOC0396,6/19/2024,14:00,20:00
SCH0115014,DOC0396,6/20/2024,8:00,14:00
SCH0115015,DOC0396,6/23/2024,20:00,8:00
SCH0115016,DOC0396,6/23/2024,14:00,20:00
SCH0115017,DOC0396,6/24/2024,20:00,8:00
SCH0115018,DOC0396,6/26/2024,8:00,14:00
SCH0115019,DOC0396,6/27/2024,8:00,14:00
SCH0115020,DOC0396,6/27/2024,20:00,8:00
SCH0115021,DOC0396,6/28/2024,14:00,20:00
SCH0115022,DOC0396,6/29/2024,8:00,14:00
SCH0115023,DOC0396,6/30/2024,8:00,14:00
SCH0115024,DOC0396,7/2/2024,14:00,20:00
SCH0115025,DOC0396,7/3/2024,8:00,14:00
SCH0115026,DOC0396,7/3/2024,14:00,20:00
SCH0115027,DOC0396,7/4/2024,14:00,20:00
SCH0115028,DOC0396,7/4/2024,20:00,8:00
SCH0115029,DOC0396,7/5/2024,8:00,14:00
SCH0115030,DOC0396,7/6/2024,8:00,14:00
SCH0115031,DOC0396,7/7/2024,14:00,20:00
SCH0115032,DOC0396,7/7/2024,20:00,8:00
SCH0115033,DOC0396,7/9/2024,20:00,8:00
SCH0115034,DOC0396,7/9/2024,14:00,20:00
SCH0115035,DOC0396,7/10/2024,20:00,8:00
SCH0115036,DOC0396,7/11/2024,14:00,20:00
SCH0115037,DOC0396,7/12/2024,14:00,20:00
SCH0115038,DOC0396,7/14/2024,8:00,14:00
SCH0115039,DOC0396,7/15/2024,20:00,8:00
SCH0115040,DOC0396,7/16/2024,14:00,20:00
SCH0115041,DOC0396,7/19/2024,20:00,8:00
SCH0115042,DOC0396,7/20/2024,14:00,20:00
SCH0115043,DOC0396,7/21/2024,14:00,20:00
SCH0115044,DOC0396,7/22/2024,8:00,14:00
SCH0115045,DOC0396,7/23/2024,8:00,14:00
SCH0115046,DOC0396,7/25/2024,20:00,8:00
SCH0115047,DOC0396,7/26/2024,20:00,8:00
SCH0115048,DOC0396,7/27/2024,8:00,14:00
SCH0115049,DOC0396,7/30/2024,8:00,14:00
SCH0115050,DOC0396,7/31/2024,8:00,14:00
SCH0115051,DOC0396,8/1/2024,8:00,14:00
SCH0115052,DOC0396,8/3/2024,8:00,14:00
SCH0115053,DOC0396,8/4/2024,8:00,14:00
SCH0115054,DOC0396,8/5/2024,20:00,8:00
SCH0115055,DOC0396,8/6/2024,8:00,14:00
SCH0115056,DOC0396,8/7/2024,20:00,8:00
SCH0115057,DOC0396,8/8/2024,14:00,20:00
SCH0115058,DOC0396,8/9/2024,14:00,20:00
SCH0115059,DOC0396,8/10/2024,14:00,20:00
SCH0115060,DOC0396,8/11/2024,8:00,14:00
SCH0115061,DOC0396,8/12/2024,8:00,14:00
SCH0115062,DOC0396,8/13/2024,20:00,8:00
SCH0115063,DOC0396,8/14/2024,8:00,14:00
SCH0115064,DOC0396,8/14/2024,14:00,20:00
SCH0115065,DOC0396,8/15/2024,8:00,14:00
SCH0115066,DOC0396,8/16/2024,8:00,14:00
SCH0115067,DOC0396,8/18/2024,14:00,20:00
SCH0115068,DOC0396,8/22/2024,14:00,20:00
SCH0115069,DOC0396,8/24/2024,20:00,8:00
SCH0115070,DOC0396,8/25/2024,8:00,14:00
SCH0115071,DOC0396,8/29/2024,14:00,20:00
SCH0115072,DOC0396,8/30/2024,14:00,20:00
SCH0115073,DOC0396,9/1/2024,20:00,8:00
SCH0115074,DOC0396,9/2/2024,20:00,8:00
SCH0115075,DOC0396,9/3/2024,14:00,20:00
SCH0115076,DOC0396,9/4/2024,20:00,8:00
SCH0115077,DOC0396,9/6/2024,8:00,14:00
SCH0115078,DOC0396,9/7/2024,14:00,20:00
SCH0115079,DOC0396,9/10/2024,8:00,14:00
SCH0115080,DOC0396,9/13/2024,8:00,14:00
SCH0115081,DOC0396,9/14/2024,14:00,20:00
SCH0115082,DOC0396,9/16/2024,14:00,20:00
SCH0115083,DOC0396,9/20/2024,20:00,8:00
SCH0115084,DOC0396,9/21/2024,8:00,14:00
SCH0115085,DOC0396,9/22/2024,20:00,8:00
SCH0115086,DOC0396,9/24/2024,14:00,20:00
SCH0115087,DOC0396,9/25/2024,20:00,8:00
SCH0115088,DOC0396,9/27/2024,14:00,20:00
SCH0115089,DOC0396,9/29/2024,14:00,20:00
SCH0115090,DOC0396,9/30/2024,20:00,8:00
SCH0115091,DOC0396,10/1/2024,20:00,8:00
SCH0115092,DOC0396,10/3/2024,20:00,8:00
SCH0115093,DOC0396,10/3/2024,8:00,14:00
SCH0115094,DOC0396,10/5/2024,14:00,20:00
SCH0115095,DOC0396,10/6/2024,20:00,8:00
SCH0115096,DOC0396,10/8/2024,14:00,20:00
SCH0115097,DOC0396,10/9/2024,20:00,8:00
SCH0115098,DOC0396,10/10/2024,14:00,20:00
SCH0115099,DOC0396,10/11/2024,8:00,14:00
SCH0115100,DOC0396,10/12/2024,8:00,14:00
SCH0115101,DOC0396,10/13/2024,14:00,20:00
SCH0115102,DOC0396,10/14/2024,8:00,14:00
SCH0115103,DOC0396,10/15/2024,8:00,14:00
SCH0115104,DOC0396,10/16/2024,20:00,8:00
SCH0115105,DOC0396,10/18/2024,14:00,20:00
SCH0115106,DOC0396,10/20/2024,20:00,8:00
SCH0115107,DOC0396,10/21/2024,8:00,14:00
SCH0115108,DOC0396,10/22/2024,8:00,14:00
SCH0115109,DOC0396,10/23/2024,8:00,14:00
SCH0115110,DOC0396,10/24/2024,14:00,20:00
SCH0115111,DOC0396,10/25/2024,14:00,20:00
SCH0115112,DOC0396,10/25/2024,20:00,8:00
SCH0115113,DOC0396,10/30/2024,20:00,8:00
SCH0115114,DOC0396,10/30/2024,14:00,20:00
SCH0115115,DOC0396,10/31/2024,20:00,8:00
SCH0115116,DOC0396,10/31/2024,8:00,14:00
SCH0115117,DOC0396,11/1/2024,20:00,8:00
SCH0115118,DOC0396,11/2/2024,8:00,14:00
SCH0115119,DOC0396,11/3/2024,20:00,8:00
SCH0115120,DOC0396,11/5/2024,8:00,14:00
SCH0115121,DOC0396,11/6/2024,8:00,14:00
SCH0115122,DOC0396,11/8/2024,20:00,8:00
SCH0115123,DOC0396,11/9/2024,8:00,14:00
SCH0115124,DOC0396,11/9/2024,14:00,20:00
SCH0115125,DOC0396,11/11/2024,14:00,20:00
SCH0115126,DOC0396,11/12/2024,20:00,8:00
SCH0115127,DOC0396,11/13/2024,14:00,20:00
SCH0115128,DOC0396,11/13/2024,20:00,8:00
SCH0115129,DOC0396,11/17/2024,14:00,20:00
SCH0115130,DOC0396,11/19/2024,20:00,8:00
SCH0115131,DOC0396,11/20/2024,14:00,20:00
SCH0115132,DOC0396,11/22/2024,14:00,20:00
SCH0115133,DOC0396,11/23/2024,14:00,20:00
SCH0115134,DOC0396,11/24/2024,20:00,8:00
SCH0115135,DOC0396,11/25/2024,8:00,14:00
SCH0115136,DOC0396,11/26/2024,20:00,8:00
SCH0115137,DOC0396,11/28/2024,8:00,14:00
SCH0115138,DOC0396,11/28/2024,14:00,20:00
SCH0115139,DOC0396,11/29/2024,20:00,8:00
SCH0115140,DOC0396,12/1/2024,20:00,8:00
SCH0115141,DOC0396,12/2/2024,14:00,20:00
SCH0115142,DOC0396,12/3/2024,20:00,8:00
SCH0115143,DOC0396,12/4/2024,20:00,8:00
SCH0115144,DOC0396,12/5/2024,20:00,8:00
SCH0115145,DOC0396,12/6/2024,8:00,14:00
SCH0115146,DOC0396,12/7/2024,14:00,20:00
SCH0115147,DOC0396,12/8/2024,8:00,14:00
SCH0115148,DOC0396,12/10/2024,14:00,20:00
SCH0115149,DOC0396,12/11/2024,20:00,8:00
SCH0115150,DOC0396,12/12/2024,20:00,8:00
SCH0115151,DOC0396,12/14/2024,20:00,8:00
SCH0115152,DOC0396,12/15/2024,14:00,20:00
SCH0115153,DOC0396,12/17/2024,8:00,14:00
SCH0115154,DOC0396,12/18/2024,20:00,8:00
SCH0115155,DOC0396,12/19/2024,20:00,8:00
SCH0115156,DOC0396,12/20/2024,14:00,20:00
SCH0115157,DOC0396,12/21/2024,8:00,14:00
SCH0115158,DOC0396,12/22/2024,8:00,14:00
SCH0115159,DOC0396,12/23/2024,14:00,20:00
SCH0115160,DOC0396,12/23/2024,8:00,14:00
SCH0115161,DOC0396,12/25/2024,14:00,20:00
SCH0115162,DOC0396,12/28/2024,20:00,8:00
SCH0115163,DOC0396,12/29/2024,14:00,20:00
SCH0115164,DOC0396,12/30/2024,8:00,14:00
SCH0115165,DOC0396,1/2/2025,20:00,8:00
SCH0115166,DOC0396,1/4/2025,14:00,20:00
SCH0115167,DOC0396,1/5/2025,8:00,14:00
SCH0115168,DOC0396,1/6/2025,14:00,20:00
SCH0115169,DOC0396,1/7/2025,14:00,20:00
SCH0115170,DOC0396,1/8/2025,8:00,14:00
SCH0115171,DOC0396,1/8/2025,14:00,20:00
SCH0115172,DOC0396,1/9/2025,14:00,20:00
SCH0115173,DOC0396,1/10/2025,14:00,20:00
SCH0115174,DOC0396,1/12/2025,14:00,20:00
SCH0115175,DOC0396,1/14/2025,8:00,14:00
SCH0115176,DOC0396,1/14/2025,14:00,20:00
SCH0115177,DOC0396,1/15/2025,8:00,14:00
SCH0115178,DOC0396,1/16/2025,20:00,8:00
SCH0115179,DOC0396,1/17/2025,14:00,20:00
SCH0115180,DOC0396,1/18/2025,20:00,8:00
SCH0115181,DOC0396,1/19/2025,20:00,8:00
SCH0115182,DOC0396,1/20/2025,20:00,8:00
SCH0115183,DOC0396,1/21/2025,8:00,14:00
SCH0115184,DOC0396,1/22/2025,8:00,14:00
SCH0115185,DOC0396,1/23/2025,20:00,8:00
SCH0115186,DOC0396,1/24/2025,20:00,8:00
SCH0115187,DOC0396,1/25/2025,14:00,20:00
SCH0115188,DOC0396,1/27/2025,20:00,8:00
SCH0115189,DOC0396,1/28/2025,8:00,14:00
SCH0115190,DOC0396,1/29/2025,14:00,20:00
SCH0115191,DOC0396,1/30/2025,14:00,20:00
SCH0115192,DOC0396,2/2/2025,14:00,20:00
SCH0115193,DOC0396,2/5/2025,20:00,8:00
SCH0115194,DOC0396,2/6/2025,14:00,20:00
SCH0115195,DOC0396,2/7/2025,8:00,14:00
SCH0115196,DOC0396,2/8/2025,8:00,14:00
SCH0115197,DOC0396,2/9/2025,14:00,20:00
SCH0115198,DOC0396,2/10/2025,8:00,14:00
SCH0115199,DOC0396,2/11/2025,14:00,20:00
SCH0115200,DOC0396,2/12/2025,8:00,14:00
SCH0115201,DOC0396,2/15/2025,14:00,20:00
SCH0115202,DOC0396,2/16/2025,20:00,8:00
SCH0115203,DOC0396,2/17/2025,14:00,20:00
SCH0115204,DOC0396,2/18/2025,8:00,14:00
SCH0115205,DOC0396,2/19/2025,8:00,14:00
SCH0115206,DOC0396,2/21/2025,20:00,8:00
SCH0115207,DOC0396,2/21/2025,8:00,14:00
SCH0115208,DOC0396,2/23/2025,14:00,20:00
SCH0115209,DOC0396,2/24/2025,8:00,14:00
SCH0115210,DOC0396,2/25/2025,14:00,20:00
SCH0115211,DOC0396,2/26/2025,14:00,20:00
SCH0115212,DOC0396,2/28/2025,8:00,14:00
SCH0115213,DOC0396,2/28/2025,14:00,20:00
SCH0115214,DOC0396,3/1/2025,20:00,8:00
SCH0115215,DOC0396,3/2/2025,20:00,8:00
SCH0115216,DOC0396,3/3/2025,20:00,8:00
SCH0115217,DOC0396,3/4/2025,20:00,8:00
SCH0115218,DOC0396,3/8/2025,8:00,14:00
SCH0115219,DOC0396,3/9/2025,20:00,8:00
SCH0115220,DOC0396,3/11/2025,20:00,8:00
SCH0115221,DOC0396,3/14/2025,14:00,20:00
SCH0115222,DOC0396,3/15/2025,14:00,20:00
SCH0115223,DOC0396,3/16/2025,20:00,8:00
SCH0115224,DOC0396,3/17/2025,14:00,20:00
SCH0115225,DOC0396,3/17/2025,8:00,14:00
SCH0115226,DOC0396,3/18/2025,20:00,8:00
SCH0115227,DOC0396,3/19/2025,14:00,20:00
SCH0115228,DOC0396,3/21/2025,8:00,14:00
SCH0115229,DOC0396,3/22/2025,8:00,14:00
SCH0115230,DOC0396,3/23/2025,8:00,14:00
SCH0115231,DOC0396,3/24/2025,14:00,20:00
SCH0115232,DOC0396,3/25/2025,20:00,8:00
SCH0115233,DOC0396,3/26/2025,8:00,14:00
SCH0115234,DOC0396,3/27/2025,8:00,14:00
SCH0115235,DOC0396,3/30/2025,14:00,20:00
SCH0115236,DOC0396,3/31/2025,14:00,20:00
SCH0115237,DOC0396,4/1/2025,20:00,8:00
SCH0115238,DOC0396,4/2/2025,14:00,20:00
SCH0115239,DOC0396,4/3/2025,8:00,14:00
SCH0115240,DOC0396,4/4/2025,8:00,14:00
SCH0115241,DOC0396,4/6/2025,8:00,14:00
SCH0115242,DOC0396,4/8/2025,20:00,8:00
SCH0115243,DOC0396,4/9/2025,14:00,20:00
SCH0115244,DOC0396,4/10/2025,8:00,14:00
SCH0115245,DOC0396,4/15/2025,20:00,8:00
SCH0115246,DOC0396,4/16/2025,20:00,8:00
SCH0115247,DOC0396,4/17/2025,20:00,8:00
SCH0115248,DOC0396,4/19/2025,20:00,8:00
SCH0115249,DOC0396,4/20/2025,14:00,20:00
SCH0115250,DOC0396,4/21/2025,20:00,8:00
SCH0115251,DOC0396,4/30/2025,14:00,20:00
SCH0115252,DOC0396,5/2/2025,8:00,14:00
SCH0115253,DOC0396,5/4/2025,14:00,20:00
SCH0115254,DOC0396,5/7/2025,14:00,20:00
SCH0115255,DOC0396,5/8/2025,8:00,14:00
SCH0115256,DOC0396,5/9/2025,20:00,8:00
SCH0115257,DOC0397,5/9/2024,20:00,8:00
SCH0115258,DOC0397,5/10/2024,14:00,20:00
SCH0115259,DOC0397,5/11/2024,14:00,20:00
SCH0115260,DOC0397,5/12/2024,20:00,8:00
SCH0115261,DOC0397,5/14/2024,20:00,8:00
SCH0115262,DOC0397,5/15/2024,8:00,14:00
SCH0115263,DOC0397,5/18/2024,20:00,8:00
SCH0115264,DOC0397,5/19/2024,20:00,8:00
SCH0115265,DOC0397,5/20/2024,8:00,14:00
SCH0115266,DOC0397,5/21/2024,14:00,20:00
SCH0115267,DOC0397,5/22/2024,14:00,20:00
SCH0115268,DOC0397,5/27/2024,14:00,20:00
SCH0115269,DOC0397,5/27/2024,20:00,8:00
SCH0115270,DOC0397,5/30/2024,14:00,20:00
SCH0115271,DOC0397,5/30/2024,20:00,8:00
SCH0115272,DOC0397,5/31/2024,20:00,8:00
SCH0115273,DOC0397,6/1/2024,20:00,8:00
SCH0115274,DOC0397,6/3/2024,8:00,14:00
SCH0115275,DOC0397,6/4/2024,20:00,8:00
SCH0115276,DOC0397,6/4/2024,8:00,14:00
SCH0115277,DOC0397,6/6/2024,14:00,20:00
SCH0115278,DOC0397,6/8/2024,14:00,20:00
SCH0115279,DOC0397,6/10/2024,14:00,20:00
SCH0115280,DOC0397,6/13/2024,14:00,20:00
SCH0115281,DOC0397,6/17/2024,14:00,20:00
SCH0115282,DOC0397,6/20/2024,8:00,14:00
SCH0115283,DOC0397,6/22/2024,20:00,8:00
SCH0115284,DOC0397,6/23/2024,20:00,8:00
SCH0115285,DOC0397,6/24/2024,14:00,20:00
SCH0115286,DOC0397,6/25/2024,14:00,20:00
SCH0115287,DOC0397,6/26/2024,8:00,14:00
SCH0115288,DOC0397,6/29/2024,14:00,20:00
SCH0115289,DOC0397,6/30/2024,20:00,8:00
SCH0115290,DOC0397,7/2/2024,14:00,20:00
SCH0115291,DOC0397,7/5/2024,14:00,20:00
SCH0115292,DOC0397,7/6/2024,20:00,8:00
SCH0115293,DOC0397,7/6/2024,14:00,20:00
SCH0115294,DOC0397,7/7/2024,14:00,20:00
SCH0115295,DOC0397,7/9/2024,20:00,8:00
SCH0115296,DOC0397,7/10/2024,8:00,14:00
SCH0115297,DOC0397,7/13/2024,20:00,8:00
SCH0115298,DOC0397,7/14/2024,20:00,8:00
SCH0115299,DOC0397,7/16/2024,8:00,14:00
SCH0115300,DOC0397,7/18/2024,14:00,20:00
SCH0115301,DOC0397,7/22/2024,14:00,20:00
SCH0115302,DOC0397,7/23/2024,20:00,8:00
SCH0115303,DOC0397,7/24/2024,14:00,20:00
SCH0115304,DOC0397,7/29/2024,20:00,8:00
SCH0115305,DOC0397,7/30/2024,14:00,20:00
SCH0115306,DOC0397,7/31/2024,8:00,14:00
SCH0115307,DOC0397,8/1/2024,20:00,8:00
SCH0115308,DOC0397,8/2/2024,14:00,20:00
SCH0115309,DOC0397,8/3/2024,20:00,8:00
SCH0115310,DOC0397,8/4/2024,20:00,8:00
SCH0115311,DOC0397,8/5/2024,8:00,14:00
SCH0115312,DOC0397,8/7/2024,8:00,14:00
SCH0115313,DOC0397,8/9/2024,8:00,14:00
SCH0115314,DOC0397,8/10/2024,8:00,14:00
SCH0115315,DOC0397,8/12/2024,20:00,8:00
SCH0115316,DOC0397,8/13/2024,8:00,14:00
SCH0115317,DOC0397,8/13/2024,20:00,8:00
SCH0115318,DOC0397,8/14/2024,8:00,14:00
